tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
kssd	sample_190	1.7847040000000007	147.999999	0.002282000000000073	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.25296847857781646	0.3649563695454418	0.0011410000000000365
kssd	sample_191	1.6099870000000005	144.00002299999994	0.00819200000000011	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2804027024303835	0.404535588248178	0.004096000000000055
kssd	sample_192	1.7689550000000003	184.00000699999998	0.02110999999999995	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.18447927752401114	0.2661473388306697	0.010554999999999976
kssd	sample_193	1.9587190000000005	127.00001499999999	0.023923999999999897	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2593209306704304	0.37412102067694064	0.011961999999999948
kssd	sample_194	1.5958890000000014	172.00002499999994	0.00928599999999994	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.23072605887885875	0.3328673409483845	0.00464299999999997
kssd	sample_195	1.6839660000000005	152.00000599999998	0.012727999999999948	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.30305577122556243	0.43721705825989915	0.006363999999999974
kssd	sample_196	1.5265400000000011	137.00000899999998	0.012113999999999984	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.20481807609848784	0.29549002267170676	0.006056999999999992
kssd	sample_197	1.7022359999999996	158.00000899999998	0.020943999999999897	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.18603064290189356	0.2683854859679475	0.010471999999999948
kssd	sample_198	1.7831419999999982	157.000005	0.015405999999999925	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.23855840573214926	0.344167028912149	0.0077029999999999625
kssd	sample_199	1.7231639999999993	163.00001299999997	0.01273200000000001	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.1971851541767257	0.28447804406768784	0.006366000000000005
kssd	sample_2	1.621995	152.00000999999997	0.019655999999999986	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.254310967543256	0.3668931717183296	0.009827999999999993
kssd	sample_20	1.6233090000000001	163.00001599999996	0.008483999999999998	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.3147193082819205	0.45404398533033163	0.004242
kssd	sample_21	1.4643230000000016	142.00001899999995	0.008348000000000013	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.20268405384911056	0.2924112793553834	0.004174000000000007
kssd	sample_22	1.6021640000000001	136.00002499999994	0.013480000000000061	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2005389863354441	0.2893166010910448	0.006740000000000031
kssd	sample_23	1.5074809999999976	152.00000899999998	0.0013720000000000355	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.22029814864156416	0.31782304656220434	0.0006860000000000178
kssd	sample_24	1.432383000000002	139.00001299999997	0.013464000000000089	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2570015709146501	0.37077489185923895	0.006732000000000044
kssd	sample_25	1.6608750000000003	125.00000399999999	0.00574600000000002	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2555592062196165	0.3686939994665606	0.00287300000000001
kssd	sample_26	1.6927640000000008	161.00001399999996	0.014669999999999926	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2121595193575328	0.3060814864544986	0.007334999999999963
kssd	sample_27	1.625017	147.00002299999997	0.008041999999999909	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.1997529914013082	0.2881826500974031	0.004020999999999954
kssd	sample_28	1.6492119999999992	141.000002	0.011317999999999984	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.30295639113426986	0.43707368309502825	0.005658999999999992
kssd	sample_29	1.4306750000000004	167.000002	0.008476	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2028530822696581	0.29265513581947666	0.004238
kssd	sample_30	1.5714180000000002	174.00000699999998	0.012813999999999952	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2618210178666276	0.37772788407668434	0.006406999999999975
kssd	sample_54	1.717120000000002	126.00001999999998	0.01100200000000001	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.28686635534614924	0.4138606682557807	0.005501000000000004
kssd	sample_55	1.4786770000000002	160.00002299999994	0.001208000000000009	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2101945199135531	0.3032465915013195	0.0006040000000000045
kssd	sample_56	1.7622040000000008	153.00001899999995	0.01274799999999999	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.1998234400503779	0.28828428601405326	0.006373999999999995
kssd	sample_80	1.680133999999999	147.00001999999995	0.009773999999999958	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.2857211467259502	0.4122084814586363	0.004886999999999979
kssd	sample_81	1.636605999999999	143.00000799999998	0.017959999999999966	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.22802829688814533	0.32897529310288354	0.008979999999999983
kssd	sample_82	1.565735000000001	136.00000899999998	0.0027200000000001	1.0	1.0	1.0	2.0	0.0	0.0	2.0	1.0	0.22367224433744176	0.3226908376901318	0.00136000000000005
