tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
kssd	sample_77	1.2426640000000027	110.00002299999994	0.145258	0.9821428571428571	0.9322033898305084	0.9565217391304348	55.0	4.0	1.0	59.0	0.9166666666666666	3.91687475958959	0.9605981093916731	0.07345232713485458
kssd	sample_57	1.326443000000003	145.00000699999998	0.13964499999999996	0.9830508474576272	0.9354838709677419	0.9586776859504132	58.0	4.0	1.0	62.0	0.9206349206349206	3.8658196126647377	0.9366837258008262	0.07090367468340997
kssd	sample_58	1.3195859999999968	127.00004699999992	0.12632700000000002	0.9649122807017544	0.9322033898305084	0.9482758620689654	55.0	4.0	2.0	59.0	0.9016393442622951	3.812142171971614	0.9349128547352116	0.0640423207464431
kssd	sample_59	1.2736220000000007	128.00001799999995	0.085678	0.9830508474576272	0.9354838709677419	0.9586776859504132	58.0	4.0	1.0	62.0	0.9206349206349206	3.8874249743853175	0.9419186805429998	0.04324681748892053
kssd	sample_6	1.3247750000000045	121.00000999999997	0.13656099999999996	0.9824561403508771	0.9333333333333333	0.9572649572649572	56.0	4.0	1.0	60.0	0.9180327868852459	3.8633497350800083	0.9435819766432345	0.06931344359314687
kssd	sample_60	1.2500659999999995	116.00001799999995	0.12730000000000002	0.9655172413793104	0.9333333333333333	0.9491525423728815	56.0	4.0	2.0	60.0	0.9032258064516129	3.8861251353146504	0.9491446252890733	0.06452966844017649
kssd	sample_61	1.3017070000000022	110.00001699999997	0.16628699999999996	0.9824561403508771	0.9333333333333333	0.9572649572649572	56.0	4.0	1.0	60.0	0.9180327868852459	3.851192801851236	0.9406127753354251	0.08382064508128922
kssd	sample_62	1.3650739999999997	119.00001099999997	0.13222800000000004	0.9827586206896551	0.9344262295081968	0.9579831932773109	57.0	4.0	1.0	61.0	0.9193548387096774	3.871730029151878	0.941826520851054	0.06655626639016264
kssd	sample_63	1.2308640000000006	126.00000699999998	0.08787599999999998	0.9830508474576272	0.9354838709677419	0.9586776859504132	58.0	4.0	1.0	62.0	0.9206349206349206	3.9229232190658743	0.9505198651347074	0.04427234474753337
kssd	sample_64	1.289489000000003	126.00000999999997	0.12900599999999998	0.9824561403508771	0.9333333333333333	0.9572649572649572	56.0	4.0	1.0	60.0	0.9180327868852459	3.7476402641830204	0.9153211722242265	0.06544541396103898
kssd	sample_65	1.3021089999999995	117.00001299999997	0.12328499999999991	0.9821428571428571	0.9322033898305084	0.9565217391304348	55.0	4.0	1.0	59.0	0.9166666666666666	3.821049006257286	0.9370972207669654	0.06241017637449446
