tool	sample	Weighted UniFrac error	Unweighted UniFrac error	L1 norm error	Completeness	Purity	F1 score	True positives	False positives	False negatives	Taxon counts	Jaccard index	Shannon diversity	Shannon equitability	Bray-Curtis distance
kssd	sample_130	1.5397379999999994	155.00001499999996	0.137681	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.1634106508111213	0.7802854543328924	0.06884053442026722
kssd	sample_131	1.7031240000000014	178.00002899999993	0.10525100000000003	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.20690314281849	0.7959720549666258	0.05262547368726316
kssd	sample_132	1.8179799999999984	164.00001499999996	0.215196	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.2845715046116055	0.8239849950648502	0.10759789240210761
kssd	sample_133	1.5604009999999995	125.00001199999997	0.17697400000000002	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.3229016144243846	0.8378096599007567	0.088487
kssd	sample_134	1.5378910000000001	140.000002	0.17726499999999998	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.321271237664827	0.837221625784308	0.08863245568377216
kssd	sample_135	1.5823139999999967	161.000001	0.11401199999999997	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.313666103536642	0.8344786534613011	0.05700599999999999
kssd	sample_136	1.5212279999999987	160.00001299999997	0.159293	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.3934735117305763	0.8632630914681987	0.07964653982326989
kssd	sample_137	1.5544350000000013	152.00000599999998	0.14503900000000003	0.9333333333333333	0.9333333333333333	0.9333333333333333	14.0	1.0	1.0	15.0	0.875	2.292184285426529	0.8464334540377358	0.07251953625976813
kssd	sample_138	1.715346000000002	143.00000999999997	0.13570800000000002	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.279842086494076	0.8222792180487376	0.06785406785406786
kssd	sample_139	1.7515230000000015	159.00001899999995	0.224258	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.4993613009805378	0.9014540385786025	0.11212888787111214
kssd	sample_14	1.4480439999999999	139.00000799999998	0.219743	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.2703503354406056	0.8188557925051891	0.10987155493577745
kssd	sample_140	1.8635460000000006	142.00001699999996	0.190491	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.42028873919035	0.8729346403873299	0.0952454523772738
kssd	sample_120	1.7373419999999982	152.00001399999996	0.12810799999999997	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.316677914380848	0.835564934603559	0.06405393594606404
kssd	sample_12	1.376232	136.00001399999996	0.14088	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.1841776068021717	0.7877755504385543	0.07044
kssd	sample_119	1.8805779999999994	142.000002	0.17276699999999998	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.32267127950664	0.8377265841398633	0.0863834568082716
kssd	sample_118	1.6854299999999989	159.00001799999995	0.173827	0.9333333333333333	0.9333333333333333	0.9333333333333333	14.0	1.0	1.0	15.0	0.875	2.2819324820343367	0.8426477770262759	0.08691345654327172
kssd	sample_188	1.753237000000002	165.999998	0.195535	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.294300633616454	0.8274940366067163	0.09776754888377444
kssd	sample_1	1.5240799999999985	153.00001799999995	0.13422000000000003	1.0	0.9375	0.967741935483871	15.0	1.0	0.0	16.0	0.9375	2.370139642134414	0.8548471769804155	0.06710999999999999
